age,income,employment_status,credit_limit,balance_to_limit_ratio,marital_status,sex,education_level,inflation_rate,interest_rate,exchange_rate_volatility,unemployment_rate,duration,loan_status,event
54,847.1927606330498,employed,1274.6170826680486,0.05910023636451087,divorced,1,high_school,110.16274486841098,19.29862207224786,10.810884694161091,11.638070897610495,60,active,0
40,539.5821566925296,employed,835.1379176213395,0.10248072450369504,married,2,high_school,96.14805202247173,18.32242083983467,10.776485006485085,10.950343952630991,2,default,1
27,369.7163992771103,employed,964.970225261426,0.22215603808345902,divorced,2,high_school,97.95141376707129,21.279885732093856,21.579109200081113,11.457577664738322,49,active,0
22,403.2228331891357,employed,809.3326475786789,0.5000285008772033,married,1,bachelor,92.09729094641489,14.403748788896781,18.233719677093223,9.856007649477021,60,default,1
53,435.930538361136,employed,1521.6554055559996,0.4009126906691318,married,1,postgrad,90.9319182375242,26.259737272565786,15.414324209344981,10.920266719299985,60,default,1
51,584.8331892803833,employed,903.6271701646265,0.2714066205793128,single,2,bachelor,115.92601486201447,24.579118907988022,17.366683377774834,18.093476139219693,60,default,1
69,604.5670976070999,employed,1549.7671130437607,0.36171810344678385,single,1,bachelor,71.92506310628303,18.18412220633592,14.850981090742797,9.261963717912398,12,default,1
48,385.2599992122842,unemployed,1244.24552863548,0.525270632394125,single,1,bachelor,67.72318513827221,18.917906441808142,17.622923415238073,11.164030998362072,60,default,1
27,495.1290815478034,employed,1144.620018200616,0.09372930398294126,married,1,postgrad,66.30414847373868,19.31788924861192,13.319666517471298,10.837534010190929,60,active,0
36,928.4540717223728,employed,1110.6199441952558,0.5416592873103925,single,2,postgrad,161.36963643031464,16.10845723496748,16.344024672196156,11.258485163266801,3,default,1
49,845.5086340201423,employed,1118.1391894648755,0.37596276335834095,single,2,postgrad,115.9102870501174,17.78285290882482,7.447269748152518,11.006282073364815,60,default,1
18,587.2647339348064,employed,421.698226196317,0.4574049041565562,single,1,bachelor,109.13476605040435,18.648648161626955,11.561078525872844,12.837720303663,17,default,1
22,507.60069563364004,employed,916.334981754773,0.10113053816123027,divorced,2,postgrad,68.27455989119706,28.06434185353564,11.614944116048282,6.869474695824617,58,default,1
62,524.0062653436522,employed,1253.5473913552964,0.1982753755768706,married,1,high_school,118.70026902024486,24.733091541652183,13.128049833965429,15.111514417596013,20,closed,0
21,622.7035945460833,employed,985.3308449577684,0.4417852325659172,single,1,postgrad,96.50285960640014,24.67327353668312,10.36743372610126,13.897748398926591,60,default,1
33,295.4414869603189,employed,578.4430459589275,0.2546060207547748,divorced,2,bachelor,106.4250682339525,21.849628065021953,12.332281870884591,8.271385241810595,5,active,0
41,448.52469251533097,unemployed,984.2786648267592,0.23121024686283925,divorced,2,bachelor,70.70139052409331,14.413364955343827,7.427929688009397,5.192768181142796,34,default,1
33,166.2831852244821,unemployed,1511.2316548766473,0.5268198911496275,divorced,2,high_school,104.8080657225273,19.792544477113104,17.7435023819745,9.068783561575795,27,active,0
19,579.8446245210558,employed,1374.0675146604158,0.23330830747946868,single,1,postgrad,87.2849938538055,24.8524422980669,14.587432405443028,11.272000615718632,19,default,1
66,629.4391879405482,employed,981.3987971901905,0.31115695134245586,divorced,1,postgrad,77.03166528909436,13.70867685316356,6.473961961119915,19.740875696072326,51,default,1
45,403.3627075401252,employed,1285.434783117426,0.524666091044456,married,1,high_school,122.02319007421747,23.18276603436632,10.825850447266635,13.629770894922821,7,active,0
49,814.7973526580065,employed,890.0478938895844,0.559748196328072,divorced,2,bachelor,53.868765744099925,31.613046126313833,16.683007137810833,6.577231052455627,60,closed,0
44,254.84686739953176,employed,488.8385239519843,0.13000533513897383,divorced,1,bachelor,116.94328792942451,25.30908322994866,12.284890268071052,9.931033485297167,60,default,1
37,207.12502395803597,employed,722.6602035611337,0.2266906582078569,divorced,1,postgrad,120.53458400658988,27.070145677809936,11.515292699309516,11.840362691181051,60,default,1
41,544.8903637119944,employed,1468.8666305524594,0.39422686523611117,divorced,1,postgrad,73.61068973346278,21.091693752210805,14.627036614959618,12.761050662894291,60,active,0
29,709.419660522431,employed,917.8020754512088,0.5965756479476296,married,1,postgrad,75.39014616602597,24.83965974382495,16.71798767589108,8.055753419068731,22,default,1
67,836.7855382915737,employed,926.9848061874945,0.1326139166973097,single,2,postgrad,93.30922956200793,16.410733928229824,7.818237714804197,11.595029316068816,19,closed,0
52,408.223147426212,unemployed,910.0485411175358,0.40259383540597493,married,2,postgrad,108.46108631386662,23.979319061706132,17.750642406089398,9.847082587168378,36,default,1
50,715.7361666862591,unemployed,1571.2409768719021,0.23855608755377553,married,2,bachelor,95.41435024557323,23.271940670303817,10.998533591963117,8.68872431219305,2,closed,0
50,492.29830609985856,employed,1487.787674608619,0.5207941326840836,single,1,bachelor,113.00687380575638,21.449555870188316,14.910360158751006,12.778786940096861,60,active,0
68,465.4745400118361,employed,1665.6340700344401,0.14495928591700527,divorced,1,bachelor,152.88938957612197,26.58003709859249,14.822899296542452,14.321631520328467,7,default,1
60,676.7319874973344,unemployed,952.2864368799846,0.5300851166238831,single,1,bachelor,84.76849692550859,17.30607581076306,12.364669408801129,14.523123830884858,60,default,1
54,630.464575682684,employed,1088.6873466241286,0.3911389771858987,single,2,high_school,48.544600878897384,19.064712417631686,9.881701269346427,13.723159053401629,4,default,1
29,184.7215686031501,employed,545.0072351737626,0.21296874618134354,married,2,bachelor,124.7777074909196,20.477310206791483,13.571567259538682,10.507891400579211,60,active,0
20,795.3080699451791,employed,1443.0803278354824,0.06885748190542336,single,2,high_school,150.4994372778259,14.851945144552996,23.126651545375974,14.143649284390516,8,default,1
18,776.0182708294903,employed,649.6661346196195,0.3495093655024614,divorced,2,bachelor,111.78305089153373,21.134659719001238,8.191624847681846,12.927163314312864,1,default,1
50,374.8874596980941,employed,1065.0326691287887,0.2538970213381382,married,2,postgrad,67.36753973938997,11.405347935230765,23.461565095524378,12.40182564885604,60,default,1
57,579.1607066874818,unemployed,670.8092417101468,0.049966501551172604,divorced,1,postgrad,96.28322910294398,25.234772672141048,13.701394144617337,10.164920634894605,16,default,1
27,598.8060372565478,unemployed,823.3399519783911,0.5390471040258038,married,2,postgrad,66.44429547365104,20.23318683282983,15.176857085443196,10.509371617975415,60,default,1
60,552.1347531647814,employed,748.8212706850899,0.2180087472010178,divorced,2,high_school,119.28566481888842,17.395535480481183,9.566445943076364,12.221660808373661,40,default,1
61,389.938969230916,employed,817.6374217972547,0.5118208698936791,single,2,bachelor,59.46128791904697,15.828131938524393,11.143652916612595,19.319623400956505,5,active,0
46,365.6753264123897,unemployed,838.2631890553064,0.36383550059999703,single,1,bachelor,90.996136395154,18.82710485190406,12.485451749809904,12.90372744027417,60,default,1
30,494.88918580171094,employed,835.5193615224769,0.5445112071782316,single,2,high_school,69.8698652111828,23.44129855386207,9.77152514561044,10.166434493249142,30,default,1
29,734.545803851873,unemployed,1250.000173534092,0.021424560859513445,divorced,2,high_school,103.80474055404886,22.738694893687803,13.95541021314564,9.502831665091671,60,closed,0
48,608.7200309188864,employed,668.541162081244,0.30393615862501594,married,2,high_school,89.00974968586726,16.472310263607696,12.964920540966144,10.524700162031392,34,active,0
63,425.8771335827788,employed,1066.16242810416,0.6520465348706161,married,1,high_school,105.30286309750791,15.769801636861828,24.253905712178668,18.5318803426472,46,default,1
19,654.3397421296689,employed,1365.3877456916675,0.14106139002088292,married,1,high_school,100.67051664899097,23.284493531598237,9.170129071597694,10.802230062162113,18,default,1
68,100.0,employed,846.0410906459812,0.2987765014304245,single,2,postgrad,70.4002291682767,16.388262976924853,15.513452583742936,14.720611603830855,11,active,0
67,729.7531400744207,employed,784.6243327757195,0.09442851918802522,divorced,2,bachelor,118.80631190587066,20.29954887039752,16.239231409509124,10.87221526358593,39,default,1
52,152.05724424438006,employed,930.8426124459247,0.6359035595895273,married,2,high_school,98.53703044470655,20.618773212621385,9.648397256740813,12.783553623838886,29,default,1
40,427.51181171937355,employed,1353.917562508213,0.21821606088093304,divorced,2,postgrad,70.34412976402298,21.560310658633693,18.434137477264194,14.375235822026166,24,active,0
34,276.06602107477124,employed,1058.2322892860072,0.31548241620622397,married,1,high_school,167.22779668617378,24.291352150909358,13.00836493559186,10.284291450570228,55,default,1
43,241.06370485581886,employed,840.6357116177205,0.2607079261211888,single,2,postgrad,114.29290500151374,13.685185315663386,2.5380517420846633,10.07666503754169,58,closed,0
25,732.1653574757039,unemployed,1145.162995356412,0.4224273898295277,divorced,1,high_school,95.40218339802084,10.444203373697562,18.299248060522824,16.97660908336599,2,closed,0
46,406.4597597376217,unemployed,669.312355049073,0.17082926524558278,married,2,bachelor,142.4561358010547,17.16276359385824,9.41529557948818,14.953778684687391,20,active,0
43,569.3007763461432,employed,1204.4078531328844,0.2565863199801682,married,1,high_school,155.2544682815982,29.00764203916093,9.761125269304504,14.372016956072184,26,default,1
27,490.6158842241632,unemployed,1122.5821923105302,0.2651574433650202,married,1,high_school,95.63951733058344,30.110870500436892,18.439510414461992,14.361828879368742,5,default,1
43,595.4081654446243,employed,907.6574586583348,0.06069065270309632,married,2,bachelor,110.42192459304286,29.15588567782944,13.26419258790775,13.378726464933196,13,default,1
51,515.3643782120511,employed,748.4242604658307,0.03981419539660806,single,1,bachelor,70.35991545991178,19.035093161196553,19.5888607527575,18.053327439525194,2,default,1
68,243.40155516228606,unemployed,733.9957233149628,0.3354249355384948,married,2,high_school,95.58421747695965,11.089424590075856,21.050830476826594,12.13172490563147,60,default,1
58,699.253363889428,employed,1160.4452009037732,0.04610898882254193,married,1,bachelor,94.0281233872039,8.284804491740797,11.775357698388511,13.731787101602759,60,active,0
24,401.2486833677375,employed,1368.6941507467186,0.22876947246039814,single,1,bachelor,105.54481100864962,16.929809192252943,18.966312479775155,7.647261214217963,4,closed,0
21,188.68362026804976,unemployed,808.8076758913616,0.12774179627077423,married,2,postgrad,109.98281435911031,19.0096318492532,11.22269599303559,9.525117940226277,1,closed,0
67,414.3769678068175,employed,1137.5160110654454,0.2880155464028137,divorced,2,bachelor,116.7948534648418,26.503127005279794,26.165579585660883,8.397543000494878,60,default,1
62,800.1519581268622,unemployed,373.89189441937935,0.41482868396751027,divorced,1,bachelor,107.12927968899878,24.339027297712228,11.535214977343925,15.822190750548447,28,default,1
28,670.0443484226986,unemployed,824.6146808028401,0.412519320532224,married,1,high_school,63.67772120112507,21.1370253949581,20.13043720480002,4.342379543937751,60,default,1
46,430.2695731184282,employed,990.6823201387294,0.32382135747885105,single,2,high_school,71.84598682776745,15.550776145294291,19.21895012940788,10.793069931741833,60,default,1
53,430.1484591363143,unemployed,727.0949749054499,0.31353705931765424,single,2,postgrad,83.6077714160898,15.19610220877555,16.58043911054467,3.0188801920181323,45,default,1
42,435.67298975652346,employed,719.0480875631213,0.4400307639755862,single,2,high_school,91.53278224230314,21.270638435357178,11.647284192916585,9.506136313554329,10,closed,0
38,915.3495967121682,employed,799.6661330593341,0.3212658186958191,married,1,bachelor,131.5232287141634,23.485254894198633,14.243012540292954,10.5271531508044,60,active,0
53,576.3870904463107,employed,1087.6578184979119,0.18063380661030148,married,2,bachelor,65.1118303944126,21.959406311227923,4.23205943527724,16.154613281382133,60,active,0
27,586.0083294382139,unemployed,943.8012944780876,0.04570184569445863,divorced,2,bachelor,89.277548554879,14.827010201966726,16.12210019191125,13.189883817664372,43,default,1
54,706.0566908063685,employed,328.53063000250836,0.48569234685371127,single,1,high_school,128.5902849464215,23.25333814396043,16.748076655141926,9.5005754300131,57,default,1
26,547.7578318053027,employed,363.78995420948013,0.6518362739185918,married,2,bachelor,91.00367576510163,22.129554835507058,15.667497095306857,15.197891159195478,20,default,1
41,448.19157083585935,employed,817.9404466428474,0.19314955151795596,married,2,bachelor,113.81246949528472,14.646667969049108,0.13346914353721218,12.053496763589273,24,default,1
52,460.7300301830044,employed,1137.3059758160657,0.20605113739292036,married,2,postgrad,95.81373871216289,16.07839514849872,8.671817774550945,12.112700576121757,60,closed,0
66,485.6797481171872,employed,175.74854718242955,0.04119536324293344,single,2,postgrad,107.70349771974169,23.442479872807834,11.259545085756688,8.391985476684024,60,default,1
52,492.5555526980317,employed,850.0809471545108,0.2056788360416841,single,1,postgrad,93.14582368571378,18.827462324270545,16.458294665945232,9.029958858290582,49,default,1
65,645.525908727396,employed,842.1256430447736,0.25109787232048447,divorced,2,high_school,120.01196418185063,27.945736508182286,16.446694528214923,9.524708100163426,60,active,0
53,510.3891771614599,employed,1416.5013334625344,0.13708514515114265,single,2,bachelor,53.64830777780694,22.505646380322883,14.148881040144104,12.13938381946257,9,default,1
35,646.5280154431158,unemployed,884.4934564861409,0.1302740052424783,married,2,bachelor,89.10063974834365,17.566844059053654,18.176227683019782,12.233657180942025,11,default,1
66,483.8566839782835,employed,1114.8966954222785,0.27226555093312327,divorced,2,bachelor,108.89718030082925,19.948971998045337,9.868788123485501,16.632277990572135,37,default,1
56,515.7270380632182,employed,1042.377142026239,0.24611140006925436,single,2,postgrad,116.01085744018579,20.31691696318859,18.05117502846998,13.155165503813503,9,active,0
49,100.3598630935785,unemployed,360.8300560578398,0.1412021092298885,single,2,bachelor,144.78857868261483,16.35804843379145,17.373710524199456,3.877302918983677,50,active,0
41,683.2655349404963,employed,1230.4621649895212,0.4861145992171175,single,1,bachelor,88.26925999403271,15.437059009111866,16.887773664189552,12.787925963615072,17,default,1
40,569.2976951795986,unemployed,1064.6189516368863,0.014780399990921697,single,1,bachelor,144.38445285582617,23.5069494690475,14.08979784457172,7.6499509314974015,60,default,1
49,699.6020219719304,employed,1152.4805919023768,0.4539745004458399,married,1,bachelor,80.22928520020989,24.226366485210477,24.15371912415631,9.102087226165391,60,default,1
54,100.0,unemployed,2177.8713119308977,0.14232334105250088,single,2,bachelor,139.85939234633932,23.018907347764795,17.465978442449394,9.56349158482101,31,default,1
29,917.6749409561455,employed,374.7661181504235,0.24148516808347148,married,2,high_school,124.52401380095117,27.57659047161901,10.158320683732207,10.009985029463095,9,default,1
66,472.08207436896527,employed,1517.4089949283325,0.33406224991965594,married,2,bachelor,72.59624261103332,17.29113381994199,16.241527378679923,7.874551823879091,52,default,1
30,721.6365633475033,employed,913.7657441798933,0.2810880917112684,married,1,high_school,109.21117711755466,28.371353830355652,18.762416885371092,12.610446010356863,60,default,1
40,292.01881457489384,unemployed,1086.1986713209028,0.2061293731635253,divorced,2,bachelor,98.46292493403425,15.495394407229236,12.059457005378452,7.7675931447271225,48,active,0
42,622.5547810125139,employed,986.3463264096273,0.18514483032691872,married,1,high_school,118.76753781025002,14.936572183157537,20.446361234655495,13.07000282174954,1,default,1
52,289.31688736526877,employed,872.729099980587,0.24593288911295919,single,2,bachelor,93.30185234700072,11.200205589253748,16.910168528580055,18.71091323118489,1,default,1
58,375.246207860839,employed,829.0501215283724,0.4382524363063503,divorced,2,bachelor,90.78261323014806,17.771023430865917,3.2876083116732637,8.011922823197809,19,default,1
47,882.8062707733573,employed,1098.8526206719027,0.3490695177338801,single,1,bachelor,141.07283748288555,17.481388315852733,16.49835988668963,11.146469086982334,10,closed,0
34,461.8635198473307,employed,544.8478909984963,0.11797091530700014,married,1,bachelor,97.0383731663298,22.629686401273254,12.969854227936423,4.429627912462591,60,active,0
66,543.4865746359446,employed,1225.1737502565297,0.5547513375151625,single,1,postgrad,124.79266972575299,21.219454708102255,17.68589907270868,11.0971941210896,60,closed,0
37,674.0135461377508,unemployed,875.1416785344238,0.07677377226121533,divorced,1,bachelor,93.23945544867401,14.035133144904316,19.72107420125907,13.928151457894451,14,default,1
65,599.1363775945209,employed,660.9791982878926,0.4839746396768906,divorced,1,high_school,149.9998977768257,18.03636880787091,15.97581023570909,14.161917694071802,19,default,1
42,530.0837810287153,employed,864.9961426012559,0.36769343785541203,single,1,postgrad,79.6499611199352,18.142689894561574,23.32626116972348,12.232091190852291,13,closed,0
39,572.992200493245,employed,1377.1447650587718,0.08133912099374865,single,2,postgrad,81.57569406258446,11.120088765190538,14.106465577182522,14.667790274276928,60,closed,0
30,980.6831170476551,employed,839.399473895133,0.45553429315943345,single,1,bachelor,145.73551543347708,15.095266364933153,18.124089115269378,19.638163607828375,34,default,1
36,488.4762405932829,employed,1107.5360854628861,0.3740042746314323,divorced,2,high_school,86.65160827314241,16.145931846929553,19.024712868186736,17.136914062312798,53,default,1
66,540.2198093429935,employed,780.7131172853581,0.34039059318099796,married,2,high_school,148.0322291849318,27.16812509910473,14.513270155536336,10.43243721177109,26,default,1
53,710.1308792015224,employed,1227.3765549770858,0.1467751624799286,single,2,postgrad,126.75521738784438,20.957253579786762,18.893871539888913,7.646688040599784,49,default,1
29,721.1051865915967,employed,1205.6523216370613,0.26731000106425495,married,2,high_school,95.360508803175,23.3108437697375,12.026635064189156,10.781545750278589,24,active,0
58,737.406061112076,employed,1554.5826499889235,0.16045474274024674,divorced,2,bachelor,45.60119583948524,12.50682251425394,12.887157904893908,9.159051703147956,20,active,0
36,627.746044405837,unemployed,947.3308163502354,0.30505491860505535,single,1,bachelor,99.42045087184493,25.97107241506996,8.437556548318437,13.354042643593898,50,closed,0
29,271.3990174539033,unemployed,1200.596441427372,0.10389755243693713,single,1,bachelor,103.04890160600274,26.505510315120464,16.207045581850235,8.456419381711505,44,active,0
26,826.6863064602192,employed,1029.4202618616835,0.5856177790771253,divorced,1,bachelor,135.0165319991312,10.00827516427687,16.62625837927172,11.781532702228974,17,active,0
24,270.7309213962624,unemployed,1388.7615345589043,0.28277292831949336,single,2,bachelor,147.65341528720336,16.47341638042076,20.896315792896146,14.51404216360893,8,default,1
45,560.5270930478066,employed,784.3502837173809,0.21349160042160203,married,1,postgrad,79.45038462568758,22.47882786507755,18.955700021779418,11.69791238154847,22,active,0
31,349.1448299961284,employed,1223.5015938631843,0.3559589768372399,divorced,2,bachelor,124.03545291964548,23.22194226769091,13.576022216762833,9.161058531756611,26,active,0
48,487.1723306814015,employed,941.5908111649954,0.5734595733853664,divorced,2,bachelor,122.96206468040049,16.60752634756389,9.109101563328615,15.524442172757075,49,default,1
69,565.7524820606961,employed,980.7435468674507,0.1639735907199302,single,2,postgrad,132.20238107231336,18.472502684731737,17.16425201259987,6.363057165738518,60,default,1
36,564.2714430900546,employed,1027.5257453345118,0.41380820189462775,divorced,2,postgrad,114.96069736406633,17.013094694774285,20.55376586207321,11.01661483236761,1,default,1
64,584.384150847057,employed,1075.6721189280033,0.2933154218576188,single,1,postgrad,41.7250692711469,20.5520902347306,18.77592486901972,11.875019929855997,13,default,1
33,822.7422538117294,employed,965.1312870634125,0.24207956740808184,single,1,high_school,95.33732702416721,25.985892657309563,20.422387624286436,12.047725975198894,10,default,1
22,590.7068603027959,employed,1064.4139549511578,0.027126752195815736,divorced,1,high_school,65.32877275249254,16.144789214293976,13.940552344008788,12.541488168234244,34,default,1
52,451.1686729418703,employed,1473.4354172686553,0.3306799193500325,single,1,bachelor,93.92182681245778,25.004102488842072,12.666905159121772,13.83131945942848,28,default,1
29,692.8174336576715,employed,1295.6349056845656,0.40271808547001314,married,1,bachelor,129.40012708401682,16.091639638265562,11.315493238841006,11.893777682863947,60,default,1
42,737.8940977849281,employed,1260.7463777490689,0.49027942323195844,married,2,bachelor,109.15452507624917,15.761863937515578,14.720517666932022,10.895825153568957,13,closed,0
69,254.47843697260151,employed,863.3381421928387,0.4097408355054224,single,1,high_school,134.442725991923,24.09297309171607,14.607046020155902,10.777231966020913,45,default,1
38,619.4800139699717,unemployed,733.2277515315027,0.23165967049274275,married,2,bachelor,110.25261762140619,24.609681890038082,16.033388142695582,10.165452593884936,60,default,1
53,640.2345484621796,unemployed,1286.590167471326,0.13816533619505017,single,2,bachelor,61.05022180993292,24.25704968381327,14.35351271482246,14.362629972980596,60,active,0
40,440.4872993280016,employed,1262.8140377589382,0.031426297406720205,married,2,high_school,24.374589802817965,13.421012958909294,14.331861351366143,10.060414561570456,60,default,1
33,775.1413626623239,unemployed,1441.8012027252946,0.42131836858830984,divorced,1,postgrad,104.46426285038771,17.670245109639747,11.11652973513928,14.540313327024734,60,active,0
56,469.9888825934947,employed,818.8058122092311,0.33242093563212066,single,2,high_school,93.58220600946504,24.114942960016606,19.708095067757455,12.056997246779613,60,default,1
62,525.1152906943084,employed,931.1354033918959,0.26139806288100587,single,2,bachelor,70.69162781854354,20.207709202819473,15.382590311218557,10.436235579431612,13,closed,0
59,465.38563514322607,employed,508.15475124236974,0.13597794871736024,single,1,high_school,48.981182510458666,14.631535769012679,14.12778032857359,13.855221647232405,11,default,1
56,503.1158095162935,employed,882.2586681817381,0.05855693160632409,single,2,postgrad,77.95770359581873,22.29158969562721,11.262853733753976,9.817638225830645,1,active,0
31,280.7449826209596,unemployed,1298.9711531738342,0.6014318584295841,single,2,postgrad,94.16525545405672,16.425963705042648,8.34043444804457,13.914552122184638,60,default,1
48,211.98982348114112,employed,860.0513862315406,0.542582950337692,single,2,postgrad,119.9763347111917,28.97262424196106,21.539820962746717,12.638178363575355,60,active,0
22,818.9010126449945,employed,1192.143938560247,0.6298113016787912,divorced,1,postgrad,105.6589324470394,27.72420731209129,17.773193540659037,10.211025932724239,10,default,1
52,330.60773033633444,employed,942.8490682006566,0.5844102972718348,divorced,2,postgrad,148.24201741518186,23.020487131777838,6.880410787150165,13.585904446003678,50,default,1
40,301.72153010873853,employed,1097.2171084664683,0.2623930633446406,married,2,postgrad,68.93187831863817,26.80503352384887,18.815711503548286,13.639769177065917,60,active,0
46,100.0,unemployed,655.6925830552998,0.13723390477446187,single,1,bachelor,126.431766761723,20.323956750616905,19.612405851165548,15.472558817429874,60,closed,0
60,372.20765046209954,employed,1025.5628348901703,0.21205340635920894,married,1,bachelor,101.41896229386184,23.827187471875078,15.621880611504647,14.898441037227887,52,active,0
28,235.38204131850034,employed,102.65920872978302,0.14378316666901567,married,2,high_school,120.84007372355754,27.388601476510374,22.990554478758796,13.473822062178849,60,closed,0
35,828.4030320272739,employed,943.9311525514046,0.16497031625303862,divorced,1,bachelor,86.9045541020337,21.227493408971565,16.083598210614415,8.617227146373711,21,active,0
64,701.9634178685268,employed,510.85802688545795,0.35072344799765787,married,1,postgrad,132.15041121671769,18.72406414242858,7.9158823602540505,19.34576096452217,21,active,0
29,362.36993096445525,employed,1361.7983549640448,0.1236767140023194,divorced,1,bachelor,108.85674275035728,11.476890209114421,16.825845005241604,7.789151366784569,39,active,0
26,950.4871610688617,employed,1233.2222058293532,0.3001301290644164,married,1,high_school,79.61665045246752,19.58433237139253,16.224486508563647,14.847789522846927,24,active,0
27,696.3530973983188,employed,1140.0012945898243,0.08817666749276759,single,1,postgrad,99.63927913260436,24.117115922811557,11.983515756109226,13.293851450658895,1,default,1
61,435.0337232982755,employed,1456.301868147814,0.2813573235923288,married,1,bachelor,92.81332423188701,24.72816713783815,17.867794184387126,8.477572882556656,60,default,1
34,100.0,unemployed,715.3250437525488,0.2627604540410931,divorced,1,bachelor,114.67535051913381,22.521825328592048,6.66167366904569,11.627097183364503,60,default,1
55,958.1885145181484,unemployed,1524.2089593746673,0.5717220352780182,divorced,2,high_school,64.60669751876475,17.2935045251888,19.952834137213948,11.763741341266078,60,active,0
24,222.0855066472808,employed,1279.6574692781155,0.09787928660380361,divorced,1,postgrad,99.11944893652917,10.115892155262047,10.609391481972736,15.916748147431571,21,default,1
63,170.92025060862164,employed,929.0334138343162,0.18090841061389792,married,1,high_school,111.85921757947993,17.523924509976325,10.075269374414837,9.860067299159365,36,default,1
30,704.514086401928,employed,1340.6860441548833,0.19189297244548909,married,1,postgrad,100.990699215791,18.478275644730243,14.430876138462615,11.214164980726938,22,default,1
57,987.9504812678546,employed,668.1119462765098,0.4378854504808222,divorced,2,postgrad,140.40823733166985,18.43535516404993,17.164864640218177,4.991791184936211,1,default,1
59,776.8545637021036,employed,752.6457515416979,0.27657048229760856,single,1,bachelor,123.22068322213157,23.092781784889624,15.819620317967148,17.20428837937073,41,default,1
26,612.781824010472,employed,817.4230830280899,0.3600801505110385,single,1,high_school,99.7755760977776,29.9283820550742,11.286704171138108,8.788595270939787,6,active,0
67,618.9508683330572,employed,841.3066875807954,0.29820374710933634,married,2,high_school,106.5006729249302,20.617646009205465,12.469553544040558,12.980732592717525,4,default,1
44,670.6831117560615,employed,683.0327071719241,0.11032125402614003,married,1,high_school,108.86996654445998,18.916341054217693,9.33478826311269,11.695776510834408,60,default,1
19,651.785717957353,employed,1366.9249201285975,0.1518890752929192,divorced,2,postgrad,112.09898812500472,18.703890934979537,13.876600491850649,11.70599709964998,1,default,1
22,556.2382847938752,employed,922.3436798890505,0.390328238498523,married,2,high_school,45.23026013006176,20.62192383453857,20.375106072554548,14.429585954612625,60,active,0
46,520.8402207903753,employed,1105.7514905070639,0.33110688613123673,married,1,postgrad,90.95421112691959,15.858531198258005,14.97868531178062,17.013787380910905,36,active,0
54,487.4813744200955,employed,828.8945900758958,0.2008776114080248,divorced,2,high_school,55.466827954197214,20.600992793730274,19.297071273797265,12.754481009825975,60,default,1
55,349.20708222666474,employed,453.81900983544483,0.04897961730116127,divorced,1,high_school,138.34842842378458,22.254061681659,22.27700668863096,13.965234052891578,2,active,0
36,443.8649846266452,employed,1081.0172075174266,0.12330677773666152,married,1,bachelor,98.17451439991217,21.04843031787244,12.059907404815165,12.986674610181122,43,active,0
25,161.40863716092292,employed,426.32350737406693,0.3349205797884951,single,2,high_school,94.19977150961131,22.287709670023908,14.067133734723177,15.052594271791879,21,closed,0
65,480.33207464105004,employed,979.4097861743594,0.1397202806821597,married,2,bachelor,126.90391996099706,22.168738046742675,25.855964305312476,10.611250861541018,60,default,1
62,302.28177856981654,employed,589.5054883501568,0.5791007161606667,single,1,bachelor,112.66974392349624,11.140516588767781,22.221717059899724,15.226171663249243,22,default,1
18,279.2821365568458,employed,1596.1827997692424,0.7419448036885942,single,1,postgrad,66.14096456862379,23.184350791977018,6.637977370938238,15.331499596942152,15,active,0
39,535.9788302306957,unemployed,1273.4088166524166,0.229838746712316,single,2,high_school,97.87283912417894,16.64492577168773,16.935741580304533,15.24761102604873,60,closed,0
69,778.4004572689198,employed,1031.7261373814442,0.4154026027994106,divorced,1,high_school,89.94499080320846,14.52080418498021,15.002799961698477,10.019556397990572,23,active,0
34,683.6633212004626,employed,1379.1120032964006,0.3325062048861093,divorced,1,high_school,47.664013341818375,14.477740860725019,19.132265554293813,11.494987097288428,1,default,1
24,185.89987927536458,employed,746.1052067602793,0.426517797894386,divorced,1,bachelor,79.29171300288385,22.167708052362645,11.275106162574723,12.718400966341305,24,closed,0
42,302.07437268593253,employed,1163.043813601028,0.6609010846342681,married,2,high_school,94.49379033950603,18.887125363875736,10.801958139796639,7.887473865512983,53,default,1
62,688.1542375976431,employed,1059.943130115614,0.2930990674380786,divorced,1,postgrad,96.55147205524472,11.590156080072946,11.619646423531952,16.784760624258045,14,closed,0
21,303.5025212923381,employed,1079.206024400101,0.013338125594690553,divorced,1,postgrad,55.53305728968074,22.390189075961416,12.140357269007836,11.963170399493473,28,default,1
53,455.0733700005951,employed,1381.7060500320304,0.33712256543589203,married,1,high_school,134.54996749142427,12.801959346005862,19.076620834045073,12.851783662814166,2,active,0
23,610.0104198049104,unemployed,1219.7476308339408,0.5170278545537692,married,2,bachelor,96.93690823325683,20.699106792591053,9.093994134255599,10.268986680818392,44,active,0
48,306.33110902727293,employed,1086.617098847507,0.057227944692269175,single,2,postgrad,101.12659229981689,21.19249462836527,11.886930500203405,8.019367321898931,60,default,1
36,521.075101229192,employed,503.5337691315112,0.6068938944826024,married,2,postgrad,112.0192491501951,24.427885408475223,6.054938047492794,10.187910343575687,26,active,0
61,233.1949010163591,unemployed,711.9861114161608,0.6435601389477845,married,1,bachelor,76.35771238288987,28.90842393233426,20.035589117061864,12.657612562900765,27,default,1
